Date,Time,Station,Temperature,Humidity,Pressure,Wind_Speed,Wind_Direction_Deg,Wind_Direction_Label,Rainfall
2026-08-18,22:20:39,Balanagar SPCB,25.52,77,1009,13.656,0,N,0.0
2026-08-18,22:20:39,HITEC City,25.21,77,1009,4.94,276,W,0.0
2026-08-18,22:20:39,IDA Pashamylaram SPCB,23.63,79,1009,4.95,279,W,0.0
2026-08-18,22:20:39,Sanathnagar SPCB,25.47,77,1009,13.656,0,N,0.0
2026-08-18,22:20:39,US Consulate,25.32,77,1009,4.93,276,W,0.0
2026-08-18,22:20:39,Uppal SPCB,25.85,77,1009,13.656,0,N,0.0
2026-08-18,22:20:39,Zoo Park SPCB,25.71,77,1010,4.63,250,W,0.0
2026-08-19,22:22:02,Balanagar SPCB,25.45,77,1010,25.2,0,N,0.25
2026-08-19,22:22:02,HITEC City,25.14,77,1010,4.7,284,W,0.25
2026-08-19,22:22:02,IDA Pashamylaram SPCB,23.95,81,1009,5.03,289,W,0.25
2026-08-19,22:22:02,Sanathnagar SPCB,25.4,77,1010,25.2,0,N,0.25
2026-08-19,22:22:02,US Consulate,25.25,77,1010,4.81,284,W,0.25
2026-08-19,22:22:02,Uppal SPCB,25.78,77,1010,25.2,0,N,0.26
2026-08-19,22:22:02,Zoo Park SPCB,25.64,77,1010,4.63,260,W,0.27
2026-08-20,22:25:17,Balanagar SPCB,24.47,82,1009,4.85,277,W,0.17
2026-08-20,22:25:17,HITEC City,24.16,82,1009,4.89,277,W,0.2
2026-08-20,22:25:17,IDA Pashamylaram SPCB,25.19,83,1008,4.91,278,W,0.23
2026-08-20,22:25:17,Sanathnagar SPCB,24.41,82,1009,4.85,277,W,0.17
2026-08-20,22:25:17,US Consulate,24.27,82,1009,4.93,277,W,0.22
2026-08-20,22:25:17,Uppal SPCB,24.79,81,1009,5.13,277,W,0.11
2026-08-20,22:25:17,Zoo Park SPCB,24.65,83,1010,5.14,270,W,0.16
2026-08-21,22:22:35,Balanagar SPCB,24.47,82,1009,6.42,275,W,0.0
2026-08-21,22:22:35,HITEC City,24.16,82,1009,6.62,274,W,0.0
2026-08-21,22:22:35,IDA Pashamylaram SPCB,25.4,82,1008,6.68,268,W,0.0
2026-08-21,22:22:35,Sanathnagar SPCB,24.41,82,1009,6.42,275,W,0.0
2026-08-21,22:22:35,US Consulate,24.27,82,1009,6.69,273,W,0.0
2026-08-21,22:22:35,Uppal SPCB,24.79,82,1009,6.63,276,W,0.0
2026-08-21,22:22:35,Zoo Park SPCB,24.65,78,1009,6.69,260,W,0.0
2026-08-22,22:19:35,Balanagar SPCB,23.47,90,1008,5.71,282,W,0.0
2026-08-22,22:19:35,HITEC City,23.16,90,1008,5.76,280,W,0.0
2026-08-22,22:19:35,IDA Pashamylaram SPCB,25.7,89,1007,5.11,277,W,0.0
2026-08-22,22:19:35,Sanathnagar SPCB,23.41,90,1008,5.71,282,W,0.0
2026-08-22,22:19:35,US Consulate,23.27,90,1008,5.74,280,W,0.0
2026-08-22,22:19:35,Uppal SPCB,23.79,90,1008,6.08,281,W,0.0
2026-08-22,22:19:35,Zoo Park SPCB,23.65,94,1008,4.63,270,W,0.0
2026-08-23,22:19:24,Balanagar SPCB,23.7,85,1008,22.704,0,N,0.0
2026-08-23,22:19:24,HITEC City,23.39,85,1008,6.45,272,W,0.11
2026-08-23,22:19:24,IDA Pashamylaram SPCB,22.73,90,1007,6.15,269,W,0.13
2026-08-23,22:19:24,Sanathnagar SPCB,23.64,85,1008,22.704,0,N,0.0
2026-08-23,22:19:24,US Consulate,23.5,85,1008,6.45,272,W,0.13
2026-08-23,22:19:24,Uppal SPCB,24.03,85,1008,22.704,0,N,0.0
2026-08-23,22:19:24,Zoo Park SPCB,23.88,85,1009,5.14,260,W,0.0
2026-08-24,22:23:40,Balanagar SPCB,25.02,83,1008,24,0,N,0.32
2026-08-24,22:23:40,HITEC City,24.71,83,1008,3.87,267,W,0.71
2026-08-24,22:23:40,IDA Pashamylaram SPCB,22.88,88,1008,4.35,264,W,0.9
2026-08-24,22:23:40,Sanathnagar SPCB,24.96,83,1008,24,0,N,0.32
2026-08-24,22:23:40,US Consulate,24.82,83,1008,3.96,267,W,0.86
2026-08-24,22:23:40,Uppal SPCB,25.34,83,1008,24,0,N,0.0
2026-08-24,22:23:40,Zoo Park SPCB,25.2,84,1009,6.17,270,W,0.74
2026-08-25,22:24:49,Balanagar SPCB,24.47,87,1009,5.31,275,W,0.0
2026-08-25,22:24:49,HITEC City,24.16,88,1009,5.49,273,W,0.0
2026-08-25,22:24:49,IDA Pashamylaram SPCB,24.58,89,1009,5.26,268,W,0.0
2026-08-25,22:24:49,Sanathnagar SPCB,24.41,87,1009,5.31,275,W,0.0
2026-08-25,22:24:49,US Consulate,24.27,88,1009,5.55,272,W,0.0
2026-08-25,22:24:49,Uppal SPCB,24.79,87,1009,5.5,273,W,0.0
2026-08-25,22:24:49,Zoo Park SPCB,24.65,88,1010,5.66,260,W,0.0
2026-08-26,22:43:31,Balanagar SPCB,24.47,79,1008,5.28,279,W,0.0
2026-08-26,22:43:31,HITEC City,24.16,80,1008,5.4,278,W,0.0
2026-08-26,22:43:31,IDA Pashamylaram SPCB,23.88,82,1008,5.46,278,W,0.0
2026-08-26,22:43:31,Sanathnagar SPCB,24.41,79,1008,5.28,279,W,0.0
2026-08-26,22:43:31,US Consulate,24.27,80,1009,5.46,278,W,0.0
2026-08-26,22:43:31,Uppal SPCB,24.79,78,1008,5.05,281,W,0.0
2026-08-26,22:43:31,Zoo Park SPCB,24.65,83,1009,6.17,280,W,0.0
2026-08-27,18:50:43,Balanagar SPCB,26.47,75,1009,3.79,258,W,0.0
2026-08-27,18:50:43,HITEC City,26.16,75,1009,3.79,257,W,0.13
2026-08-27,18:50:43,IDA Pashamylaram SPCB,25.82,76,1009,3.89,256,W,0.21
2026-08-27,18:50:43,Sanathnagar SPCB,26.41,75,1009,3.79,258,W,0.0
2026-08-27,18:50:43,US Consulate,26.27,76,1009,3.68,255,W,0.15
2026-08-27,18:50:43,Uppal SPCB,26.79,73,1009,4.19,266,W,0.0
2026-08-27,18:50:43,Zoo Park SPCB,26.65,78,1010,2.57,240,SW,0.0
2026-08-28,18:13:01,Balanagar SPCB,26.15,80,1010,0.144,0,N,0.13
2026-08-28,18:13:01,HITEC City,25.83,80,1010,6.03,261,W,0.14
2026-08-28,18:13:01,IDA Pashamylaram SPCB,24.12,78,1010,5.66,253,W,0.12
2026-08-28,18:13:01,Sanathnagar SPCB,26.09,80,1010,0.144,0,N,0.13
2026-08-28,18:13:01,US Consulate,25.94,80,1010,6.06,261,W,0.14
2026-08-28,18:13:01,Uppal SPCB,26.47,80,1010,5.53,265,W,0.1
2026-08-28,18:13:01,Zoo Park SPCB,26.33,80,1010,6.69,270,W,0.12
2026-08-29,23:53:23,Balanagar SPCB,22.47,87,1008,5.68,281,W,0.0
2026-08-29,23:53:23,HITEC City,22.16,88,1009,5.51,280,W,0.0
2026-08-29,23:53:23,IDA Pashamylaram SPCB,23.77,88,1008,5.34,280,W,0.0
2026-08-29,23:53:23,Sanathnagar SPCB,22.41,87,1008,5.68,281,W,0.0
2026-08-29,23:53:23,US Consulate,22.27,88,1009,5.47,280,W,0.0
2026-08-29,23:53:23,Uppal SPCB,22.79,86,1008,5.92,279,W,0.0
2026-08-29,23:53:23,Zoo Park SPCB,22.65,94,1009,7.2,270,W,0.0
2026-08-30,22:24:07,Balanagar SPCB,23.47,84,1010,6.03,292,W,0.0
2026-08-30,22:24:07,HITEC City,23.16,85,1010,5.71,291,W,0.0
2026-08-30,22:24:07,IDA Pashamylaram SPCB,23.35,82,1009,5.29,293,NW,0.0
2026-08-30,22:24:07,Sanathnagar SPCB,23.41,84,1010,6.03,292,W,0.0
2026-08-30,22:24:07,US Consulate,23.27,85,1010,5.59,292,W,0.0
2026-08-30,22:24:07,Uppal SPCB,23.79,84,1010,6.48,289,W,0.0
2026-08-30,22:24:07,Zoo Park SPCB,23.65,88,1010,6.17,270,W,0.0
2026-08-31,23:37:15,Balanagar SPCB,24.6,82,1009,5.04,0,N,0.0
2026-08-31,23:37:15,HITEC City,24.29,82,1009,3.46,294,NW,0.0
2026-08-31,23:37:15,IDA Pashamylaram SPCB,22.41,86,1009,3.44,281,W,0.0
2026-08-31,23:37:15,Sanathnagar SPCB,24.54,82,1009,5.04,0,N,0.0
2026-08-31,23:37:15,US Consulate,24.4,82,1009,3.48,292,W,0.0
2026-08-31,23:37:15,Uppal SPCB,24.92,82,1009,5.04,0,N,0.0
2026-08-31,23:37:15,Zoo Park SPCB,24.78,82,1009,5.14,280,W,0.0
2026-09-01,22:23:04,Balanagar SPCB,24.47,81,1011,2.88,267,W,0.0
2026-09-01,22:23:04,HITEC City,24.16,82,1011,2.92,262,W,0.0
2026-09-01,22:23:04,IDA Pashamylaram SPCB,24.18,82,1010,3,253,W,0.14
2026-09-01,22:23:04,Sanathnagar SPCB,24.41,81,1011,2.88,267,W,0.0
2026-09-01,22:23:04,US Consulate,24.27,82,1011,2.94,260,W,0.0
2026-09-01,22:23:04,Uppal SPCB,24.79,82,1011,2.9,270,W,0.0
2026-09-01,22:23:04,Zoo Park SPCB,24.65,88,1011,4.12,290,W,0.0
2026-09-02,22:22:47,Balanagar SPCB,23.31,86,1010,22.056,0,N,0.28
2026-09-02,22:22:47,HITEC City,22.98,86,1010,3.24,278,W,0.0
2026-09-02,22:22:47,IDA Pashamylaram SPCB,23.25,88,1009,3.07,263,W,0.0
2026-09-02,22:22:47,Sanathnagar SPCB,23.25,86,1010,22.056,0,N,0.28
2026-09-02,22:22:47,US Consulate,23.04,86,1010,3.22,276,W,0.0
2026-09-02,22:22:47,Uppal SPCB,23.73,86,1010,22.056,0,N,0.28
2026-09-02,22:22:47,Zoo Park SPCB,23.4,86,1010,4.12,260,W,0.0
2026-09-03,22:17:28,Balanagar SPCB,24.47,81,1009,3,280,W,0.0
2026-09-03,22:17:28,HITEC City,24.16,81,1009,3.21,278,W,0.0
2026-09-03,22:17:28,IDA Pashamylaram SPCB,23.67,81,1008,3.13,273,W,0.0
2026-09-03,22:17:28,Sanathnagar SPCB,24.41,81,1009,3,280,W,0.0
2026-09-03,22:17:28,US Consulate,24.27,81,1009,3.29,278,W,0.0
2026-09-03,22:17:28,Uppal SPCB,24.79,80,1009,2.89,278,W,0.0
2026-09-03,22:17:28,Zoo Park SPCB,24.65,83,1010,4.12,260,W,0.0
2026-09-04,22:08:00,Balanagar SPCB,24.36,83,1011,14.064,0,N,0.0
2026-09-04,22:08:00,HITEC City,24.05,83,1011,2.49,283,W,0.0
2026-09-04,22:08:00,IDA Pashamylaram SPCB,24.73,79,1011,2.65,276,W,0.12
2026-09-04,22:08:00,Sanathnagar SPCB,24.3,83,1011,14.064,0,N,0.0
2026-09-04,22:08:00,US Consulate,24.16,83,1011,2.57,283,W,0.0
2026-09-04,22:08:00,Uppal SPCB,24.68,83,1011,1.53,272,W,0.0
2026-09-04,22:08:00,Zoo Park SPCB,24.54,83,1012,3.09,250,W,0.0
2026-09-05,23:45:16,Balanagar SPCB,25.8,79,1011,21.6,0,N,0.0
2026-09-05,23:45:16,HITEC City,25.49,79,1012,2.63,294,NW,0.0
2026-09-05,23:45:16,IDA Pashamylaram SPCB,23.59,83,1011,2.6,297,NW,0.1
2026-09-05,23:45:16,Sanathnagar SPCB,25.74,79,1011,21.6,0,N,0.0
2026-09-05,23:45:16,US Consulate,25.6,79,1012,2.63,294,NW,0.0
2026-09-05,23:45:16,Uppal SPCB,26.13,79,1011,21.6,0,N,0.0
2026-09-05,23:45:16,Zoo Park SPCB,25.98,79,1012,5.14,280,W,0.0
2026-09-06,23:29:17,Balanagar SPCB,24.15,84,1013,7.344,0,N,0.56
2026-09-06,23:29:17,HITEC City,23.84,84,1013,3.14,273,W,0.0
2026-09-06,23:29:17,IDA Pashamylaram SPCB,23.77,84,1012,3.4,266,W,0.0
2026-09-06,23:29:17,Sanathnagar SPCB,24.1,84,1013,7.344,0,N,0.56
2026-09-06,23:29:17,US Consulate,23.95,84,1013,3.2,272,W,0.0
2026-09-06,23:29:17,Uppal SPCB,24.48,84,1013,7.344,0,N,0.56
2026-09-06,23:29:17,Zoo Park SPCB,24.34,84,1013,6.17,280,W,0.1
2026-09-07,22:30:21,Balanagar SPCB,26.12,73,1011,3.336,0,N,0.64
2026-09-07,22:30:21,HITEC City,25.8,73,1011,4.01,300,NW,0.44
2026-09-07,22:30:21,IDA Pashamylaram SPCB,23.55,80,1010,4.01,303,NW,0.0
2026-09-07,22:30:21,Sanathnagar SPCB,26.06,73,1011,3.336,0,N,0.64
2026-09-07,22:30:21,US Consulate,25.92,73,1011,4.06,300,NW,0.37
2026-09-07,22:30:21,Uppal SPCB,26.44,73,1010,3.336,0,N,0.48
2026-09-07,22:30:21,Zoo Park SPCB,26.3,73,1011,3.6,250,W,0.26
2026-09-08,19:15:28,Balanagar SPCB,27.68,72,1012,3.504,0,N,0.0
2026-09-08,19:15:28,HITEC City,27.37,72,1012,2.85,303,NW,0.0
2026-09-08,19:15:28,IDA Pashamylaram SPCB,27.13,72,1011,2.73,314,NW,0.0
2026-09-08,19:15:28,Sanathnagar SPCB,27.63,72,1012,3.504,0,N,0.0
2026-09-08,19:15:28,US Consulate,27.48,72,1012,2.81,304,NW,0.0
2026-09-08,19:15:28,Uppal SPCB,28.01,72,1012,3.504,0,N,0.0
2026-09-08,19:15:28,Zoo Park SPCB,27.87,72,1013,2.06,0,N,0.0
